,ageEstimate,companyFollowerCount,companyHasLogo,companyName,companyStaffCount,companyUrl,companyUrn,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posLocationCode,posTitle,positionId,startDate,avgMemberPosDuration,avgCompanyPosDuration,,,,,,,,,,,,,,
45,48,31923,de1daf2d-fd8a-417b-acc6-38715b38aa20-2.png,King & Wood Mallesons,3494,http://www.kwm.com,urn:li:company:9206,500,au,2/1/2003,1,4247,male,8mHRUMUrrdHcYjKM9OL2icnVJWgUv8s7oTTdlpre6gs.jpg,1,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Partner | Advisory | Operations Transformation,urn:li:member:1002879,"Sydney, Australia",,Group Manager | People & Development,33201,12/1/1999,1052.9,1002.4695,,,,,,,,,,,,,,
46,48,198859,5a92c12e-0a20-482b-95ec-e705a6294730-2.png,Commonwealth Bank,32905,http://www.commbank.com.au/,urn:li:company:2848,500,au,11/1/1999,1,4247,male,8mHRUMUrrdHcYjKM9OL2icnVJWgUv8s7oTTdlpre6gs.jpg,1,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Partner | Advisory | Operations Transformation,urn:li:member:1002879,"Sydney, Australia",,Manager | People & Change,33202,1/1/1998,1052.9,989.9361,,,,,,,,,,,,,,
47,48,795604,8c796b48-c04a-4327-809a-6c7773904756-2.png,KPMG,180604,http://www.kpmg.com,urn:li:company:2525300,500,au,12/1/1998,1,4247,male,8mHRUMUrrdHcYjKM9OL2icnVJWgUv8s7oTTdlpre6gs.jpg,1,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Partner | Advisory | Operations Transformation,urn:li:member:1002879,"Sydney, Australia",,Senior Consultant | People & Development,33203,1/1/1996,1052.9,837.6367,,,,,,,,,,,,,,
48,48,6004,b5a95cc5-3afe-4871-b59a-d749eb36b482-2.png,Cuscal Limited,425,http://cuscalpayments.com.au,urn:li:company:21641,500,au,12/1/1996,1,4247,male,8mHRUMUrrdHcYjKM9OL2icnVJWgUv8s7oTTdlpre6gs.jpg,1,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Partner | Advisory | Operations Transformation,urn:li:member:1002879,"Sydney, Australia",,Senior Consultant | Talent & Leadership,33204,1/1/1995,1052.9,954.8404,,,,,,,,,,,,,,
49,48,31594,c8abca05-a939-4d9b-a35b-1b255ec79939-2.png,Manpower UK,803,http://www.manpower.co.uk,urn:li:company:1973395,500,au,12/1/1995,1,4247,male,8mHRUMUrrdHcYjKM9OL2icnVJWgUv8s7oTTdlpre6gs.jpg,1,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Partner | Advisory | Operations Transformation,urn:li:member:1002879,,,Consultant | Talent Aquisition,33206,1/1/1993,1052.9,803.496,,,,,,,,,,,,,,
50,51,91391,f0b8d6a1-e5f2-49f6-b367-1190d44149cb-2.png,Victoria University,3653,http://www.vu.edu.au/,urn:li:company:245820,500,au,,1,7908,male,51463a7e-070d-43b7-bd5b-903dbe5adf5e-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Research Leader (Sport) and Professorial Research Fellow at Institute of Sport, Exercise and Active Living (ISEAL), Victoria University, Australia",urn:li:member:100324129,,,Research Leader (Sport) and Professorial Research Fellow,248334,3/1/2010,1039.2857,953.0993,,,,,,,,,,,,,,
51,51,5293,3fb3b9b8-c77b-40df-9ef9-7139e4136786-2.png,Exercise & Sports Science Australia (ESSA),62,http://www.essa.org.au,urn:li:company:1030717,500,au,4/1/2014,1,7908,male,51463a7e-070d-43b7-bd5b-903dbe5adf5e-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Research Leader (Sport) and Professorial Research Fellow at Institute of Sport, Exercise and Active Living (ISEAL), Victoria University, Australia",urn:li:member:100324129,,,Director (Sport Science),248336,3/1/2010,1039.2857,1080.3387,,,,,,,,,,,,,,
52,51,9038,d550a2fe-ef3d-4d7a-bba0-5537cc8e07a3-2.jpg,University of Verona,1602,http://www.univr.it,urn:li:company:20613,500,au,2/1/2010,1,7908,male,51463a7e-070d-43b7-bd5b-903dbe5adf5e-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Research Leader (Sport) and Professorial Research Fellow at Institute of Sport, Exercise and Active Living (ISEAL), Victoria University, Australia",urn:li:member:100324129,,,Associate Professor,248338,11/1/2006,1039.2857,895.975,,,,,,,,,,,,,,
53,51,5293,3fb3b9b8-c77b-40df-9ef9-7139e4136786-2.png,Exercise & Sports Science Australia (ESSA),62,http://www.essa.org.au,urn:li:company:1030717,500,au,10/1/2007,1,7908,male,51463a7e-070d-43b7-bd5b-903dbe5adf5e-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Research Leader (Sport) and Professorial Research Fellow at Institute of Sport, Exercise and Active Living (ISEAL), Victoria University, Australia",urn:li:member:100324129,,,President,248339,1/1/2004,1039.2857,1080.3387,,,,,,,,,,,,,,
54,51,104370,30e00949-20c4-4893-9923-d512662840c4-2.png,The University of Western Australia,5551,http://uwa.edu.au,urn:li:company:9334,500,au,10/1/2006,1,7908,male,51463a7e-070d-43b7-bd5b-903dbe5adf5e-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Research Leader (Sport) and Professorial Research Fellow at Institute of Sport, Exercise and Active Living (ISEAL), Victoria University, Australia",urn:li:member:100324129,,,Senior Lecturer,248340,10/1/2000,1039.2857,934.4251,,,,,,,,,,,,,,
55,51,64404,252b012f-be99-42d7-baa7-afbac842fef7-2.png,Universidade Federal de Pernambuco,5070,http://www.ufpe.br/,urn:li:company:28514,500,au,,1,7908,male,51463a7e-070d-43b7-bd5b-903dbe5adf5e-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)","Research Leader (Sport) and Professorial Research Fellow at Institute of Sport, Exercise and Active Living (ISEAL), Victoria University, Australia",urn:li:member:100324129,Brazil,"urn:li:fs_region:(br,0)",Special Visiting Professor,27925057,1/1/2014,1039.2857,830.9881,,,,,,,,,,,,,,
56,29,744,0da83e3e-f97f-408b-be47-d6ed68310d2b-2.png,Hunter Valley Coal Chain Coordinator,54,http://www.hvccc.com.au,urn:li:company:1669606,222,au,12/1/2017,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Modelling Lead,207480,5/1/2015,1229.8,823.2308,,,,,,,,,,,,,,
57,29,88257,abc063b9-402d-4869-a36a-f09be30f8851-2.png,University of Newcastle,4671,http://www.newcastle.edu.au/,urn:li:company:13585,222,au,,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Member of Industry Advisory Board for Computer Science and Software Engineering,207481,3/1/2014,1229.8,968.5274,,,,,,,,,,,,,,
58,29,744,0da83e3e-f97f-408b-be47-d6ed68310d2b-2.png,Hunter Valley Coal Chain Coordinator,54,http://www.hvccc.com.au,urn:li:company:1669606,222,au,5/1/2015,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Specialist Capacity and Operations Research,207482,8/1/2014,1229.8,823.2308,,,,,,,,,,,,,,
59,29,744,0da83e3e-f97f-408b-be47-d6ed68310d2b-2.png,Hunter Valley Coal Chain Coordinator,54,http://www.hvccc.com.au,urn:li:company:1669606,222,au,8/1/2014,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Strategic Modeller,207483,12/1/2011,1229.8,823.2308,,,,,,,,,,,,,,
60,29,8150,ee41798f-cc7c-4ad5-b10d-1e2544ba1f73-2.png,Gilbert + Tobin,716,http://www.gtlaw.com.au/,urn:li:company:163992,222,au,11/1/2010,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Litigation Support Manager,207484,1/1/2003,1229.8,932.9588,,,,,,,,,,,,,,
61,29,1178748,b2ec651b-0532-4a03-9cfe-5f93c6246ade-2.png,JPMorgan Chase & Co.,258692,http://www.jpmorganchase.com,urn:li:company:1068,222,au,6/1/2002,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Network Administrator,207485,6/1/1999,1229.8,1074.1003,,,,,,,,,,,,,,
62,29,744,0da83e3e-f97f-408b-be47-d6ed68310d2b-2.png,Hunter Valley Coal Chain Coordinator,54,http://www.hvccc.com.au,urn:li:company:1669606,222,au,,1,221,male,eff30334-c01f-47da-805f-f160adfcb556-3.jpg,0,"Newcastle, Australia","urn:li:fs_region:(au,4902)",Strategic Planning Lead at HVCCC,urn:li:member:100356487,,,Strategic Planning Lead,32896880,1/1/2018,1229.8,823.2308,,,,,,,,,,,,,,
63,24,253116,a51f381a-3d43-4674-9fd4-8d334f4d353b-2.png,Groupon,12224,http://jobs.groupon.com,urn:li:company:355611,500,au,1/1/2012,1,1018,,bj-eR2aHT3zk07hniI-xELJu4cEwoZFhkm5d0xv7Yxs.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Marketing & Sales Expert.,urn:li:member:100359188,"Sydney, Australia","urn:li:fs_region:(au,4910)",NSW Business Development Manager,330859,8/1/2011,704.5,490.1736,,,,,,,,,,,,,,
64,24,250752,7d6eed46-674e-4426-840d-03b6a6d37174-2.png,Universal Music Group,7521,http://www.universalmusic.com,urn:li:company:3007,500,au,7/1/2011,1,1018,,bj-eR2aHT3zk07hniI-xELJu4cEwoZFhkm5d0xv7Yxs.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Marketing & Sales Expert.,urn:li:member:100359188,"Sydney, Australia","urn:li:fs_region:(au,4910)",Bravado Merchandise Sales Executive (National Sales Manager),330860,10/1/2010,704.5,842.0802,,,,,,,,,,,,,,
65,50,14,e84abf0b-1d5e-4c22-849f-febbaa2eb7fa-2.png,Karen David International,2,http://www.karendavidintl.com,urn:li:company:1563355,500,au,12/1/2013,1,995,male,9793ab37-b1f1-41ae-bae3-f820ef33f535-3.jpg,0,"Clontarf, Queensland, Australia","urn:li:fs_city:(au,4-56)","Freelance Educator, Hairdresser and Industry Expert",urn:li:member:100369680,Worldwide,,Affiliate for The Salon Success Club,171543,1/1/2011,851.5,1065,,,,,,,,,,,,,,
66,22,85260,981d761b-ab72-441e-b589-fe1b5d63aeec-2.png,General Assembly,2901,http://www.generalassemb.ly,urn:li:company:2408664,136,au,9/1/2016,1,137,male,AAEAAQAAAAAAAAhtAAAAJDUyYWM2NmFmLWQzZTItNGJhNS04NWQwLWFiMzcyMmZhYTU2MA.jpg,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Owner Aruza | Full Stack Web Developer,urn:li:member:100378715,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Software Engineer,26999,6/1/2016,92,185.8841,,,,,,,,,,,,,,
67,37,13683,64bbc682-305b-4864-9f3c-c4e90a8effa6-2.png,ASG Group,4322,http://www.asggroup.com.au,urn:li:company:12910,371,au,,1,372,male,2dbb8ef9-292e-4c9c-b589-e4a28879274d-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Pega Senior System Architect,urn:li:member:100496000,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Pega Senior System Architect,60938,3/1/2013,833,753.4226,,,,,,,,,,,,,,
68,37,6842,69015562-3c24-4e23-bc1b-d943c3cc1473-2.png,Dialog Information Technology,1168,https://www.dialog.com.au,urn:li:company:6082,371,au,2/1/2013,1,372,male,2dbb8ef9-292e-4c9c-b589-e4a28879274d-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Pega Senior System Architect,urn:li:member:100496000,"Brisbane, Australia","urn:li:fs_region:(au,4909)",FileNet Consultant,60939,7/1/2011,833,893.9694,,,,,,,,,,,,,,
69,37,910615,359ffc41-4865-4148-a39c-c8dd9e0d51ea-2.png,HCL Technologies,140424,http://www.hcltech.com,urn:li:company:1756,371,au,4/1/2008,1,372,male,2dbb8ef9-292e-4c9c-b589-e4a28879274d-3.jpg,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Pega Senior System Architect,urn:li:member:100496000,"Gurgaon, India","urn:li:fs_region:(in,7391)",Lead Engineer ( FileNet),60941,3/1/2006,833,884.6441,,,,,,,,,,,,,,
70,37,758,01155371-b43e-46a4-bc1e-6838dc9e836c-2.png,Guerrilla,32,http://www.guerrilla.com.au,urn:li:company:1313529,70,au,,1,70,male,B9KB_uIxs0oU0CpoVydnTdfqx6xKD88zbEkSkO0aHi4.jpg,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Lead Software Engineer at guerrilla digital,urn:li:member:100497522,,,Lead Software Engineer,62863,10/1/2012,1522,931.1667,,,,,,,,,,,,,,
71,37,758,01155371-b43e-46a4-bc1e-6838dc9e836c-2.png,Guerrilla,32,http://www.guerrilla.com.au,urn:li:company:1313529,70,au,10/1/2012,1,70,male,B9KB_uIxs0oU0CpoVydnTdfqx6xKD88zbEkSkO0aHi4.jpg,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Lead Software Engineer at guerrilla digital,urn:li:member:100497522,,,.NET Developer,62864,4/1/2007,1522,931.1667,,,,,,,,,,,,,,
72,28,1361,c68a52a4-fb03-425e-8b81-eafd10decd36-2.png,Biarri,40,http://www.biarri.com,urn:li:company:211330,359,au,12/1/2018,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Optimisation Consultant,263047,8/1/2016,440.75,725.2174,,,,,,,,,,,,,,
73,28,814,086ae8de-0821-48d8-94f3-b91099654589-2.png,Console Connect,8,https://www.consoleconnect.com,urn:li:company:6590353,359,au,7/1/2016,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Senior Software Engineer,263048,2/1/2016,440.75,563.1613,,,,,,,,,,,,,,
74,28,814,086ae8de-0821-48d8-94f3-b91099654589-2.png,Console Connect,8,https://www.consoleconnect.com,urn:li:company:6590353,359,au,2/1/2016,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Software Engineer,263049,3/1/2015,440.75,563.1613,,,,,,,,,,,,,,
75,28,7435,22012787-3f9c-4d3a-b47a-4da1848b5ae9-2.png,NEXTDC,190,http://www.nextdc.com,urn:li:company:1011287,359,au,3/1/2015,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Software Engineer,263050,7/1/2014,440.75,558.2087,,,,,,,,,,,,,,
76,28,181090,1c029741-b588-461e-80eb-80b841eccbc5-2.png,The University of Queensland,10735,http://www.uq.edu.au/,urn:li:company:166664,359,au,7/1/2014,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,,,Software Developer,263051,2/1/2014,440.75,869.8554,,,,,,,,,,,,,,
77,28,181090,1c029741-b588-461e-80eb-80b841eccbc5-2.png,The University of Queensland,10735,http://www.uq.edu.au/,urn:li:company:166664,359,au,6/1/2014,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,,,Tutor,263052,2/1/2014,440.75,869.8554,,,,,,,,,,,,,,
78,28,181090,1c029741-b588-461e-80eb-80b841eccbc5-2.png,The University of Queensland,10735,http://www.uq.edu.au/,urn:li:company:166664,359,au,6/1/2013,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,,,Tutor,263054,2/1/2013,440.75,869.8554,,,,,,,,,,,,,,
79,28,181090,1c029741-b588-461e-80eb-80b841eccbc5-2.png,The University of Queensland,10735,http://www.uq.edu.au/,urn:li:company:166664,359,au,7/1/2012,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,Saint Lucia,"urn:li:fs_region:(lc,0)",Tutor,263056,2/1/2012,440.75,869.8554,,,,,,,,,,,,,,
80,28,908,1c435b68-f851-473a-b8f0-2a7953baa1ba-2.png,GEON print & communications solutions,113,http://www.geongroup.com,urn:li:company:134446,359,au,12/1/2009,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,"186 Railway Parade, Bassendean WA 6054",,Pre-Press Operator,263058,1/1/2008,440.75,1169.3655,,,,,,,,,,,,,,
81,28,,,Twyla AI,,,urn:li:company:10231806,359,au,,1,358,male,qXzgetXd8lDuESSbCxrjQc766cbKtTHfA9yrZccRer4.jpg,1,"Highgate Hill, Queensland, Australia","urn:li:fs_city:(au,4-175)",Principal Software Engineer at Twyla AI,urn:li:member:100518114,Berlin,,Principal Software Engineer,38395747,1/1/2019,440.75,,,,,,,,,,,,,,,
82,44,105,8baeddab-969a-47b7-bdb8-b3a1d33ba7cb-2.png,Enriched Health Care,9,http://www.enrichedhealthcare.com.au,urn:li:company:2253399,255,au,9/1/2014,1,255,male,32943172-34c3-4fde-b786-9850332790e6-3.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Physiotherapist,urn:li:member:100518471,Port Macquarie,,Physiotherapist,208054,12/1/2013,917.8571,284,,,,,,,,,,,,,,
83,44,25,,Burgess Hill Physiotherapy,1,http://www.burgesshillphysio.co.uk,urn:li:company:1941522,255,au,11/1/2013,1,255,male,32943172-34c3-4fde-b786-9850332790e6-3.jpg,0,"New South Wales, Australia","urn:li:fs_region:(au,4901)",Physiotherapist,urn:li:member:100518471,Burgess Hill,,Practice Principal,208055,6/1/2010,917.8571,1249,,,,,,,,,,,,,,
84,43,715,0a46eda8-117e-4327-8737-d27660de3308-2.png,Softlink,105,http://www.softlinkint.com,urn:li:company:38021,477,au,,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Brisbane, Australia",,Education Consultant,158689,8/1/2016,867,1169.0519,,,,,,,,,,,,,,
85,43,21556,fde8cf4c-0c91-4cfd-81d8-e155bb881b24-2.png,"Department of Education & Training, Victoria",11513,http://www.education.vic.gov.au,urn:li:company:689958,477,au,7/1/2016,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Ballarat, Victoria",,Training & Support Officer,158690,1/1/2014,867,977.6615,,,,,,,,,,,,,,
86,43,3834,62edda62-6451-41ef-b98f-deed50900c7a-2.png,"Department of Health, Victoria - now Department of Health & Human Services, Victoria",537,http://www.dhhs.vic.gov.au/,urn:li:company:742163,477,au,12/1/2013,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Ballarat, Victoria",,Information Support Officer,158691,1/1/2013,867,955.2623,,,,,,,,,,,,,,
87,43,51,b72ead7e-19b0-40e2-98d4-f77d2015ffd8-2.png,Datalink Internet Systems Pty Ltd,7,http://www.datalink.com.au,urn:li:company:279906,477,au,12/1/2013,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Hawthorn, Victoria",,Marketing and Communications Officer,158693,1/1/2013,867,927.4348,,,,,,,,,,,,,,
88,43,51,b72ead7e-19b0-40e2-98d4-f77d2015ffd8-2.png,Datalink Internet Systems Pty Ltd,7,http://www.datalink.com.au,urn:li:company:279906,477,au,12/1/2012,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Hawthorn East, Victoria",,Market Engagement Manager,158695,1/1/2012,867,927.4348,,,,,,,,,,,,,,
89,43,51,b72ead7e-19b0-40e2-98d4-f77d2015ffd8-2.png,Datalink Internet Systems Pty Ltd,7,http://www.datalink.com.au,urn:li:company:279906,477,au,12/1/2012,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Melbourne, Victoria",,Sales and Marketing Manager,158696,1/1/2006,867,927.4348,,,,,,,,,,,,,,
90,43,51,b72ead7e-19b0-40e2-98d4-f77d2015ffd8-2.png,Datalink Internet Systems Pty Ltd,7,http://www.datalink.com.au,urn:li:company:279906,477,au,12/1/2006,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Melbourne, Victoria",,Professional Services Manager,158698,1/1/2003,867,927.4348,,,,,,,,,,,,,,
91,43,51,b72ead7e-19b0-40e2-98d4-f77d2015ffd8-2.png,Datalink Internet Systems Pty Ltd,7,http://www.datalink.com.au,urn:li:company:279906,477,au,12/1/2003,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Murrumbeena, Victoria",,Business Consultant,158700,5/1/2001,867,927.4348,,,,,,,,,,,,,,
92,43,110,0a4867bf-3059-41a5-bd0a-87b331fa7b7f-2.png,Strathfield Group,9,http://www.strathfield.com,urn:li:company:1234633,477,au,12/1/2000,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Brisbane, Queensland",,Sales Executive,158703,1/1/1999,867,1335.1509,,,,,,,,,,,,,,
93,43,148934,77715948-56f1-4b68-8e07-27cd8b638f9d-2.png,Griffith University,8026,http://www.griffith.edu.au,urn:li:company:164056,477,au,12/1/1998,1,486,male,CK4qIwz9Gpw8L5Hk8de9rqFBp4nOlgdtO79KRRIbxU4.jpg,0,"Brisbane Area, Australia","urn:li:fs_region:(au,4909)",ICT Education consultant and stakeholder specialist,urn:li:member:10066220,"Brisbane, Queensland",,Research Assistant,158704,1/1/1997,867,858.5587,,,,,,,,,,,,,,
94,49,48,6a690dde-f8e7-4d89-b9f8-d40c7b0c729e-2.png,Prodonovich Advisory,7,http://www.prodonovich.com,urn:li:company:2638269,500,au,,1,8115,,FN2tDWehF9KRjVAx0WRHXpPWi73yjyRMW3APGkocEXU.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Sydney,,Principal,300923,7/1/2012,1204.1429,288.5,,,,,,,,,,,,,,
95,49,992,99659389-4888-40c0-be24-781e6a696ae6-2.png,Meritas Law Firms Worldwide,33,http://www.meritas.org,urn:li:company:2267817,500,au,,1,8115,,FN2tDWehF9KRjVAx0WRHXpPWi73yjyRMW3APGkocEXU.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,United States,"urn:li:fs_region:(us,0)",Australia & New Zealand Regional Director,300924,5/1/2017,1204.1429,1034.375,,,,,,,,,,,,,,
96,49,48,6a690dde-f8e7-4d89-b9f8-d40c7b0c729e-2.png,Prodonovich Advisory,7,http://www.prodonovich.com,urn:li:company:2638269,500,au,,1,8115,,FN2tDWehF9KRjVAx0WRHXpPWi73yjyRMW3APGkocEXU.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,"Sydney, Australia","urn:li:fs_region:(au,4910)",Co-Creator Practice Reboot,300925,1/1/2016,1204.1429,288.5,,,,,,,,,,,,,,
97,49,35,2def0772-b047-4f2b-af1b-8465ba4ffb21-2.png,FMRC,5,http://fmrc.com.au/,urn:li:company:12177795,500,au,,1,8115,,FN2tDWehF9KRjVAx0WRHXpPWi73yjyRMW3APGkocEXU.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Australia,"urn:li:fs_region:(au,0)",Teaching Faculty - Legal Practice Management Course + Business Development For Lawyers Course,300926,6/1/2013,1204.1429,1598,,,,,,,,,,,,,,
98,49,202,bf9b1b74-af11-421e-932e-3abf2bac37c4-2.png,Legal Sales and Service Organization,5,http://www.legalsales.org,urn:li:company:2295453,500,au,2/1/2018,1,8115,,FN2tDWehF9KRjVAx0WRHXpPWi73yjyRMW3APGkocEXU.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,USA,,Member of the Editorial Board,300927,2/1/2015,1204.1429,1096,,,,,,,,,,,,,,
99,49,5715,01f65289-da64-4e90-be64-c6655ef48352-2.png,The College of Law Australia,257,http://www.collaw.edu.au,urn:li:company:687169,500,au,,1,8115,,FN2tDWehF9KRjVAx0WRHXpPWi73yjyRMW3APGkocEXU.jpg,0,"Sydney Area, Australia","urn:li:fs_region:(au,4910)",Strategy | Business Development | Client Experience Management,urn:li:member:10071947,Sydney,,Teaching Faculty - Practice Management Courses,300928,1/1/2013,1204.1429,965.776,,,,,,,,,,,,,,
